Bar Name,Brand Name,Date,Daily Consumption (ml),Year,Month,Weekday,DayOfWeek,Rolling_7d
Anderson's Bar,Jim Beam,2023-07-08,485.93,2023,7,Saturday,5,368.73285714285714
Anderson's Bar,Jim Beam,2023-07-10,204.94,2023,7,Monday,0,398.01000000000005
Anderson's Bar,Jim Beam,2023-07-12,364.04,2023,7,Wednesday,2,370.2814285714286
Anderson's Bar,Jim Beam,2023-09-08,474.29,2023,9,Friday,4,408.24142857142857
Anderson's Bar,Jim Beam,2023-10-04,187.58,2023,10,Wednesday,2,435.0385714285714
Anderson's Bar,Jim Beam,2023-10-12,221.13,2023,10,Thursday,3,330.4614285714286
Anderson's Bar,Jim Beam,2023-11-05,564.96,2023,11,Sunday,6,357.55285714285714
Anderson's Bar,Jim Beam,2023-12-01,411.97,2023,12,Friday,4,346.9871428571428
Anderson's Bar,Jim Beam,2023-12-04,253.15,2023,12,Monday,0,353.8742857142857
Anderson's Bar,Jim Beam,2023-12-08,181.11,2023,12,Friday,4,327.74142857142857
Anderson's Bar,Malibu,2023-01-07,175.78,2023,1,Saturday,5,175.78
Anderson's Bar,Malibu,2023-01-09,181.31,2023,1,Monday,0,178.54500000000002
Anderson's Bar,Malibu,2023-01-12,377.36,2023,1,Thursday,3,244.8166666666667
Anderson's Bar,Malibu,2023-02-02,181.34,2023,2,Thursday,3,228.94750000000002
Anderson's Bar,Malibu,2023-03-02,455.42,2023,3,Thursday,3,274.242
Anderson's Bar,Malibu,2023-03-05,110.21,2023,3,Sunday,6,246.90333333333334
Anderson's Bar,Malibu,2023-03-09,421.19,2023,3,Thursday,3,271.8014285714286
Anderson's Bar,Malibu,2023-04-01,0.0,2023,4,Saturday,5,246.69
Anderson's Bar,Malibu,2023-04-08,0.0,2023,4,Saturday,5,220.78857142857143
Anderson's Bar,Malibu,2023-07-11,523.04,2023,7,Tuesday,1,241.59999999999997
Anderson's Bar,Malibu,2023-08-02,451.9,2023,8,Wednesday,2,280.25142857142856
Anderson's Bar,Malibu,2023-08-07,423.25,2023,8,Monday,0,275.6557142857143
Anderson's Bar,Malibu,2023-08-10,0.0,2023,8,Thursday,3,259.91142857142853
Anderson's Bar,Malibu,2023-08-11,0.0,2023,8,Friday,4,199.74142857142857
Anderson's Bar,Malibu,2023-09-01,0.0,2023,9,Friday,4,199.74142857142857
Anderson's Bar,Malibu,2023-10-03,532.8,2023,10,Tuesday,1,275.85571428571427
Anderson's Bar,Malibu,2023-10-08,590.28,2023,10,Sunday,6,285.46142857142854
Anderson's Bar,Malibu,2023-10-09,105.44,2023,10,Monday,0,235.96714285714285
Anderson's Bar,Malibu,2023-11-01,289.48,2023,11,Wednesday,2,216.85714285714286
Anderson's Bar,Malibu,2023-11-06,85.65,2023,11,Monday,0,229.09285714285713
Anderson's Bar,Malibu,2023-11-10,0.0,2023,11,Friday,4,229.09285714285713
Anderson's Bar,Malibu,2023-11-12,0.0,2023,11,Sunday,6,229.09285714285713
Anderson's Bar,Malibu,2024-01-01,175.05,2024,1,Monday,0,177.9857142857143
Anderson's Bar,Miller,2023-01-01,0.0,2023,1,Sunday,6,0.0
Anderson's Bar,Miller,2023-01-11,484.08,2023,1,Wednesday,2,242.04
Anderson's Bar,Miller,2023-02-03,618.55,2023,2,Friday,4,367.5433333333333
Anderson's Bar,Miller,2023-02-07,398.77,2023,2,Tuesday,1,375.34999999999997
Anderson's Bar,Miller,2023-03-08,0.0,2023,3,Wednesday,2,300.28
Anderson's Bar,Miller,2023-04-02,198.92,2023,4,Sunday,6,283.38666666666666
Anderson's Bar,Miller,2023-04-08,113.14,2023,4,Saturday,5,259.06571428571425
Anderson's Bar,Miller,2023-05-02,260.2,2023,5,Tuesday,1,296.2371428571428
Anderson's Bar,Miller,2023-05-09,352.13,2023,5,Tuesday,1,277.38714285714286
Anderson's Bar,Miller,2023-06-02,433.4,2023,6,Friday,4,250.93714285714285
Anderson's Bar,Miller,2023-06-09,983.79,2023,6,Friday,4,334.51142857142855
Anderson's Bar,Miller,2023-07-05,586.08,2023,7,Wednesday,2,418.2371428571428
Anderson's Bar,Miller,2023-08-10,594.4,2023,8,Thursday,3,474.7342857142857
Anderson's Bar,Miller,2023-09-02,376.96,2023,9,Saturday,5,512.4228571428572
Anderson's Bar,Miller,2023-09-05,264.17,2023,9,Tuesday,1,512.99
Anderson's Bar,Miller,2023-09-09,464.08,2023,9,Saturday,5,528.9828571428571
Anderson's Bar,Miller,2023-09-12,395.66,2023,9,Tuesday,1,523.5914285714285
Anderson's Bar,Miller,2023-10-03,510.47,2023,10,Tuesday,1,455.9742857142857
Anderson's Bar,Miller,2023-10-06,205.07,2023,10,Friday,4,401.5442857142857
Anderson's Bar,Miller,2023-10-07,400.53,2023,10,Saturday,5,373.84857142857146
Anderson's Bar,Miller,2023-10-08,473.98,2023,10,Sunday,6,387.7085714285714
Anderson's Bar,Miller,2023-11-02,204.35,2023,11,Thursday,3,379.16285714285715
Anderson's Bar,Miller,2023-11-12,134.19,2023,11,Sunday,6,332.0357142857143
Anderson's Bar,Miller,2023-12-11,389.43,2023,12,Monday,0,331.1457142857143
Anderson's Bar,Smirnoff,2023-01-03,264.7,2023,1,Tuesday,1,264.7
Anderson's Bar,Smirnoff,2023-01-10,491.89,2023,1,Tuesday,1,378.29499999999996
Anderson's Bar,Smirnoff,2023-01-12,592.18,2023,1,Thursday,3,449.59
Anderson's Bar,Smirnoff,2023-02-10,532.89,2023,2,Friday,4,470.41499999999996
Anderson's Bar,Smirnoff,2023-02-12,322.57,2023,2,Sunday,6,440.846
Anderson's Bar,Smirnoff,2023-04-01,370.22,2023,4,Saturday,5,429.075
Anderson's Bar,Smirnoff,2023-05-02,504.23,2023,5,Tuesday,1,439.81142857142856
Anderson's Bar,Smirnoff,2023-05-06,489.98,2023,5,Saturday,5,471.9942857142857
Anderson's Bar,Smirnoff,2023-05-10,109.08,2023,5,Wednesday,2,417.3071428571429
Anderson's Bar,Smirnoff,2023-05-12,291.76,2023,5,Friday,4,374.39
Anderson's Bar,Smirnoff,2023-06-06,546.8,2023,6,Tuesday,1,376.3771428571429
Anderson's Bar,Smirnoff,2023-07-02,185.74,2023,7,Sunday,6,356.83
Anderson's Bar,Smirnoff,2023-07-03,482.18,2023,7,Monday,0,372.82428571428574
Anderson's Bar,Smirnoff,2023-07-04,0.0,2023,7,Tuesday,1,300.7914285714286
Anderson's Bar,Smirnoff,2023-07-08,196.5,2023,7,Saturday,5,258.86571428571426
Anderson's Bar,Smirnoff,2023-07-10,136.98,2023,7,Monday,0,262.8514285714286
Anderson's Bar,Smirnoff,2023-07-11,509.26,2023,7,Tuesday,1,293.92285714285714
Anderson's Bar,Smirnoff,2023-08-01,266.61,2023,8,Tuesday,1,253.8957142857143
Anderson's Bar,Smirnoff,2023-08-11,151.66,2023,8,Friday,4,249.02714285714288
Anderson's Bar,Smirnoff,2023-08-12,521.12,2023,8,Saturday,5,254.58999999999997
Anderson's Bar,Smirnoff,2023-09-12,494.23,2023,9,Tuesday,1,325.1942857142857
Anderson's Bar,Smirnoff,2023-10-02,367.75,2023,10,Monday,0,349.6585714285714
Anderson's Bar,Smirnoff,2023-10-07,153.87,2023,10,Saturday,5,352.07142857142856
Anderson's Bar,Smirnoff,2023-10-10,563.69,2023,10,Tuesday,1,359.8471428571429
Anderson's Bar,Smirnoff,2023-11-04,572.05,2023,11,Saturday,5,403.4814285714286
Anderson's Bar,Smirnoff,2023-12-05,1069.03,2023,12,Tuesday,1,534.5342857142857
Anderson's Bar,Smirnoff,2023-12-08,401.37,2023,12,Friday,4,517.4271428571428
Anderson's Bar,Smirnoff,2023-12-09,169.75,2023,12,Saturday,5,471.0728571428572
Anderson's Bar,Sutter Home,2023-01-01,0.0,2023,1,Sunday,6,0.0
Anderson's Bar,Sutter Home,2023-01-04,112.16,2023,1,Wednesday,2,56.08
Anderson's Bar,Sutter Home,2023-01-06,208.44,2023,1,Friday,4,106.86666666666667
Anderson's Bar,Sutter Home,2023-02-02,582.57,2023,2,Thursday,3,225.79250000000002
Anderson's Bar,Sutter Home,2023-02-07,246.35,2023,2,Tuesday,1,229.904
Anderson's Bar,Sutter Home,2023-02-08,234.71,2023,2,Wednesday,2,230.705
Anderson's Bar,Sutter Home,2023-03-08,0.0,2023,3,Wednesday,2,197.74714285714285
Anderson's Bar,Sutter Home,2023-05-05,484.4,2023,5,Friday,4,266.94714285714286
Anderson's Bar,Sutter Home,2023-05-07,163.09,2023,5,Sunday,6,274.22285714285715
Anderson's Bar,Sutter Home,2023-05-08,210.47,2023,5,Monday,0,274.5128571428572
Anderson's Bar,Sutter Home,2023-05-11,210.71,2023,5,Thursday,3,221.39000000000001
Anderson's Bar,Sutter Home,2023-06-04,200.3,2023,6,Sunday,6,214.8114285714286
Anderson's Bar,Sutter Home,2023-06-11,124.25,2023,6,Sunday,6,199.03142857142856
Anderson's Bar,Sutter Home,2023-07-01,548.34,2023,7,Saturday,5,277.36571428571426
Anderson's Bar,Sutter Home,2023-07-03,344.8,2023,7,Monday,0,257.42285714285714
Anderson's Bar,Sutter Home,2023-07-06,883.02,2023,7,Thursday,3,360.27000000000004
Anderson's Bar,Sutter Home,2023-08-04,191.6,2023,8,Friday,4,357.57428571428574
Anderson's Bar,Sutter Home,2023-08-05,306.31,2023,8,Saturday,5,371.23142857142864
Anderson's Bar,Sutter Home,2023-08-06,532.2,2023,8,Sunday,6,418.6457142857143
Anderson's Bar,Sutter Home,2023-09-08,350.5,2023,9,Friday,4,450.96714285714285
Anderson's Bar,Sutter Home,2023-10-07,165.82,2023,10,Saturday,5,396.32142857142856
Anderson's Bar,Sutter Home,2023-11-01,551.82,2023,11,Wednesday,2,425.89571428571435
Anderson's Bar,Sutter Home,2023-11-09,583.59,2023,11,Thursday,3,383.11999999999995
Anderson's Bar,Sutter Home,2023-11-10,521.1,2023,11,Friday,4,430.1914285714286
Anderson's Bar,Yellow Tail,2023-01-05,389.08,2023,1,Thursday,3,389.08
Anderson's Bar,Yellow Tail,2023-01-08,379.83,2023,1,Sunday,6,384.455
Anderson's Bar,Yellow Tail,2023-01-11,511.07,2023,1,Wednesday,2,426.66
Anderson's Bar,Yellow Tail,2023-02-03,921.94,2023,2,Friday,4,550.48
Anderson's Bar,Yellow Tail,2023-02-11,293.11,2023,2,Saturday,5,499.00600000000003
Anderson's Bar,Yellow Tail,2023-03-05,368.66,2023,3,Sunday,6,477.2816666666667
Anderson's Bar,Yellow Tail,2023-03-06,528.6,2023,3,Monday,0,484.61285714285714
Anderson's Bar,Yellow Tail,2023-03-10,52.61,2023,3,Friday,4,436.5457142857143
Anderson's Bar,Yellow Tail,2023-03-12,0.0,2023,3,Sunday,6,382.2842857142858
Anderson's Bar,Yellow Tail,2023-04-03,226.18,2023,4,Monday,0,341.58571428571435
Anderson's Bar,Yellow Tail,2023-04-07,417.28,2023,4,Friday,4,269.49142857142857
Anderson's Bar,Yellow Tail,2023-04-09,124.13,2023,4,Sunday,6,245.35142857142858
Anderson's Bar,Yellow Tail,2023-04-10,480.82,2023,4,Monday,0,261.37428571428575
Anderson's Bar,Yellow Tail,2023-04-11,547.39,2023,4,Tuesday,1,264.0585714285714
Anderson's Bar,Yellow Tail,2023-05-03,1036.72,2023,5,Wednesday,2,404.64571428571435
Anderson's Bar,Yellow Tail,2023-06-07,544.01,2023,6,Wednesday,2,482.3614285714286
Anderson's Bar,Yellow Tail,2023-06-08,183.37,2023,6,Thursday,3,476.24571428571426
Anderson's Bar,Yellow Tail,2023-06-12,126.7,2023,6,Monday,0,434.73428571428576
Anderson's Bar,Yellow Tail,2023-07-07,365.62,2023,7,Friday,4,469.23285714285714
Anderson's Bar,Yellow Tail,2023-08-02,301.74,2023,8,Wednesday,2,443.65000000000003
Anderson's Bar,Yellow Tail,2023-08-03,91.56,2023,8,Thursday,3,378.5314285714286
Anderson's Bar,Yellow Tail,2023-08-11,0.0,2023,8,Friday,4,230.42857142857147
Anderson's Bar,Yellow Tail,2023-09-07,0.0,2023,9,Thursday,3,152.7128571428572
Anderson's Bar,Yellow Tail,2023-09-11,143.78,2023,9,Monday,0,147.0571428571429
Anderson's Bar,Yellow Tail,2023-10-02,206.37,2023,10,Monday,0,158.43857142857146
Anderson's Bar,Yellow Tail,2023-10-05,0.0,2023,10,Thursday,3,106.2071428571429
Anderson's Bar,Yellow Tail,2023-10-10,0.0,2023,10,Tuesday,1,63.101428571428606
Anderson's Bar,Yellow Tail,2023-11-02,0.0,2023,11,Thursday,3,50.0214285714286
Anderson's Bar,Yellow Tail,2023-11-06,212.4,2023,11,Monday,0,80.36428571428574
Anderson's Bar,Yellow Tail,2023-12-01,574.61,2023,12,Friday,4,162.4514285714286
Anderson's Bar,Yellow Tail,2023-12-04,578.59,2023,12,Monday,0,224.5671428571429
Anderson's Bar,Yellow Tail,2023-12-11,269.96,2023,12,Monday,0,233.6514285714286
Brown's Bar,Absolut,2023-01-02,376.31,2023,1,Monday,0,376.31
Brown's Bar,Absolut,2023-01-05,575.68,2023,1,Thursday,3,475.995
Brown's Bar,Absolut,2023-01-08,411.07,2023,1,Sunday,6,454.3533333333333
Brown's Bar,Absolut,2023-01-09,160.65,2023,1,Monday,0,380.92749999999995
Brown's Bar,Absolut,2023-02-03,423.48,2023,2,Friday,4,389.438
Brown's Bar,Absolut,2023-02-10,179.21,2023,2,Friday,4,354.40000000000003
Brown's Bar,Absolut,2023-02-12,427.0,2023,2,Sunday,6,364.7714285714286
Brown's Bar,Absolut,2023-03-02,459.04,2023,3,Thursday,3,376.59000000000003
Brown's Bar,Absolut,2023-05-01,189.19,2023,5,Monday,0,321.3771428571428
Brown's Bar,Absolut,2023-05-10,468.04,2023,5,Wednesday,2,329.5157142857143
Brown's Bar,Absolut,2023-06-04,0.0,2023,6,Sunday,6,306.5657142857143
Brown's Bar,Absolut,2023-07-02,0.0,2023,7,Sunday,6,246.06857142857143
Brown's Bar,Absolut,2023-07-10,0.0,2023,7,Monday,0,220.46714285714285
Brown's Bar,Absolut,2023-09-06,183.71,2023,9,Wednesday,2,185.71142857142857
Brown's Bar,Absolut,2023-09-08,296.78,2023,9,Friday,4,162.53142857142853
Brown's Bar,Absolut,2023-10-01,446.44,2023,10,Sunday,6,199.28142857142853
Brown's Bar,Absolut,2023-10-02,504.26,2023,10,Monday,0,204.45571428571427
Brown's Bar,Absolut,2023-10-08,436.77,2023,10,Sunday,6,266.8514285714285
Brown's Bar,Absolut,2023-10-11,239.97,2023,10,Wednesday,2,301.1328571428571
Brown's Bar,Absolut,2023-10-12,575.79,2023,10,Thursday,3,383.3885714285714
Brown's Bar,Absolut,2023-11-02,307.12,2023,11,Thursday,3,401.01857142857136
Brown's Bar,Absolut,2023-12-04,288.35,2023,12,Monday,0,399.8142857142857
Brown's Bar,Bacardi,2023-01-02,134.75,2023,1,Monday,0,134.75
Brown's Bar,Bacardi,2023-01-03,467.87,2023,1,Tuesday,1,301.31
Brown's Bar,Bacardi,2023-01-06,145.81,2023,1,Friday,4,249.4766666666667
Brown's Bar,Bacardi,2023-02-03,397.63,2023,2,Friday,4,286.515
Brown's Bar,Bacardi,2023-02-07,394.86,2023,2,Tuesday,1,308.184
Brown's Bar,Bacardi,2023-02-11,0.0,2023,2,Saturday,5,256.82
Brown's Bar,Bacardi,2023-03-05,345.47,2023,3,Sunday,6,269.4842857142857
Brown's Bar,Bacardi,2023-03-07,181.09,2023,3,Tuesday,1,276.1042857142857
Brown's Bar,Bacardi,2023-03-12,216.64,2023,3,Sunday,6,240.21428571428575
Brown's Bar,Bacardi,2023-04-02,140.95,2023,4,Sunday,6,239.51999999999998
Brown's Bar,Bacardi,2023-04-08,154.71,2023,4,Saturday,5,204.81714285714287
Brown's Bar,Bacardi,2023-04-09,229.94,2023,4,Sunday,6,181.25714285714284
Brown's Bar,Bacardi,2023-05-01,174.06,2023,5,Monday,0,206.12285714285713
Brown's Bar,Bacardi,2023-05-03,505.63,2023,5,Wednesday,2,229.00285714285715
Brown's Bar,Bacardi,2023-05-04,183.7,2023,5,Thursday,3,229.3757142857143
Brown's Bar,Bacardi,2023-06-06,544.66,2023,6,Tuesday,1,276.23571428571427
Brown's Bar,Bacardi,2023-06-07,309.39,2023,6,Wednesday,2,300.29857142857145
Brown's Bar,Bacardi,2023-06-08,222.21,2023,6,Thursday,3,309.9414285714286
Brown's Bar,Bacardi,2023-07-03,306.41,2023,7,Monday,0,320.86571428571426
Brown's Bar,Bacardi,2023-07-05,410.14,2023,7,Wednesday,2,354.59142857142854
Brown's Bar,Bacardi,2023-08-01,199.86,2023,8,Tuesday,1,310.90999999999997
Brown's Bar,Bacardi,2023-08-03,140.18,2023,8,Thursday,3,304.6928571428571
Brown's Bar,Bacardi,2023-08-06,256.13,2023,8,Sunday,6,263.4742857142857
Brown's Bar,Bacardi,2023-09-05,203.07,2023,9,Tuesday,1,248.28571428571428
Brown's Bar,Bacardi,2023-09-09,444.62,2023,9,Saturday,5,280.05857142857144
Brown's Bar,Bacardi,2023-09-11,389.82,2023,9,Monday,0,291.9742857142857
Brown's Bar,Bacardi,2023-09-12,387.36,2023,9,Tuesday,1,288.71999999999997
Brown's Bar,Bacardi,2023-10-01,466.08,2023,10,Sunday,6,326.7514285714286
Brown's Bar,Bacardi,2023-10-04,365.75,2023,10,Wednesday,2,358.9757142857143
Brown's Bar,Bacardi,2023-10-10,360.19,2023,10,Tuesday,1,373.84142857142854
Brown's Bar,Bacardi,2023-10-11,420.92,2023,10,Wednesday,2,404.9628571428571
Brown's Bar,Bacardi,2023-11-11,162.73,2023,11,Saturday,5,364.6928571428571
Brown's Bar,Bacardi,2023-11-12,143.93,2023,11,Sunday,6,329.5657142857143
Brown's Bar,Bacardi,2023-12-03,212.22,2023,12,Sunday,6,304.54571428571427
Brown's Bar,Bacardi,2023-12-04,469.01,2023,12,Monday,0,304.9642857142857
Brown's Bar,Bacardi,2023-12-05,432.06,2023,12,Tuesday,1,314.4371428571429
Brown's Bar,Bacardi,2023-12-08,403.75,2023,12,Friday,4,320.65999999999997
Brown's Bar,Barefoot,2023-01-10,233.35,2023,1,Tuesday,1,233.35
Brown's Bar,Barefoot,2023-01-11,443.52,2023,1,Wednesday,2,338.435
Brown's Bar,Barefoot,2023-02-03,395.28,2023,2,Friday,4,357.3833333333334
Brown's Bar,Barefoot,2023-02-05,577.23,2023,2,Sunday,6,412.345
Brown's Bar,Barefoot,2023-02-10,105.28,2023,2,Friday,4,350.932
Brown's Bar,Barefoot,2023-03-04,325.01,2023,3,Saturday,5,346.6116666666667
Brown's Bar,Barefoot,2023-03-05,467.67,2023,3,Sunday,6,363.9057142857143
Brown's Bar,Barefoot,2023-03-06,439.2,2023,3,Monday,0,393.3128571428571
Brown's Bar,Barefoot,2023-04-07,100.94,2023,4,Friday,4,344.3728571428572
Brown's Bar,Barefoot,2023-04-08,462.94,2023,4,Saturday,5,354.0385714285714
Brown's Bar,Barefoot,2023-05-02,141.71,2023,5,Tuesday,1,291.82142857142856
Brown's Bar,Barefoot,2023-05-08,577.64,2023,5,Monday,0,359.3014285714285
Brown's Bar,Barefoot,2023-07-06,169.68,2023,7,Thursday,3,337.1114285714286
Brown's Bar,Barefoot,2023-07-09,346.89,2023,7,Sunday,6,319.85714285714283
Brown's Bar,Barefoot,2023-08-01,458.24,2023,8,Tuesday,1,322.57714285714286
Brown's Bar,Barefoot,2023-08-04,497.08,2023,8,Friday,4,379.1685714285714
Brown's Bar,Barefoot,2023-08-05,339.15,2023,8,Saturday,5,361.4842857142857
Brown's Bar,Barefoot,2023-08-12,353.57,2023,8,Saturday,5,391.75
Brown's Bar,Barefoot,2023-09-10,408.84,2023,9,Sunday,6,367.63571428571424
Brown's Bar,Barefoot,2023-10-02,187.4,2023,10,Monday,0,370.1671428571429
Brown's Bar,Barefoot,2023-10-07,428.34,2023,10,Saturday,5,381.80285714285714
Brown's Bar,Barefoot,2023-11-08,167.12,2023,11,Wednesday,2,340.2142857142857
Brown's Bar,Barefoot,2023-11-11,505.69,2023,11,Saturday,5,341.44428571428574
Brown's Bar,Barefoot,2023-12-08,381.27,2023,12,Friday,4,347.4614285714286
Brown's Bar,Barefoot,2023-12-09,418.8,2023,12,Saturday,5,356.78000000000003
Brown's Bar,Barefoot,2024-01-01,155.61,2024,1,Monday,0,320.6042857142857
Brown's Bar,Budweiser,2023-01-06,224.12,2023,1,Friday,4,224.12
Brown's Bar,Budweiser,2023-02-02,512.16,2023,2,Thursday,3,368.14
Brown's Bar,Budweiser,2023-02-04,195.48,2023,2,Saturday,5,310.58666666666664
Brown's Bar,Budweiser,2023-03-05,442.77,2023,3,Sunday,6,343.6325
Brown's Bar,Budweiser,2023-05-01,442.72,2023,5,Monday,0,363.45
Brown's Bar,Budweiser,2023-05-06,199.84,2023,5,Saturday,5,336.1816666666667
Brown's Bar,Budweiser,2023-05-09,334.91,2023,5,Tuesday,1,336.0
Brown's Bar,Budweiser,2023-07-03,453.85,2023,7,Monday,0,368.81857142857143
Brown's Bar,Budweiser,2023-07-06,526.73,2023,7,Thursday,3,370.9
Brown's Bar,Budweiser,2023-08-06,465.37,2023,8,Sunday,6,409.45571428571435
Brown's Bar,Budweiser,2023-08-07,318.71,2023,8,Monday,0,391.7328571428571
Brown's Bar,Budweiser,2023-09-09,199.31,2023,9,Saturday,5,356.96000000000004
Brown's Bar,Budweiser,2023-10-06,530.92,2023,10,Friday,4,404.2571428571428
Brown's Bar,Budweiser,2023-10-08,310.46,2023,10,Sunday,6,400.7642857142857
Brown's Bar,Budweiser,2023-11-02,494.19,2023,11,Thursday,3,406.52714285714285
Brown's Bar,Budweiser,2023-12-01,544.37,2023,12,Friday,4,409.04714285714283
Brown's Bar,Budweiser,2023-12-05,164.59,2023,12,Tuesday,1,366.0785714285715
Brown's Bar,Captain Morgan,2023-01-01,0.0,2023,1,Sunday,6,0.0
Brown's Bar,Captain Morgan,2023-01-07,360.86,2023,1,Saturday,5,180.43
Brown's Bar,Captain Morgan,2023-02-04,264.42,2023,2,Saturday,5,208.42666666666665
Brown's Bar,Captain Morgan,2023-03-08,0.0,2023,3,Wednesday,2,156.32
Brown's Bar,Captain Morgan,2023-04-05,434.34,2023,4,Wednesday,2,211.92399999999998
Brown's Bar,Captain Morgan,2023-04-12,285.17,2023,4,Wednesday,2,224.13166666666666
Brown's Bar,Captain Morgan,2023-05-06,0.0,2023,5,Saturday,5,192.11285714285714
Brown's Bar,Captain Morgan,2023-05-07,568.76,2023,5,Sunday,6,273.3642857142857
Brown's Bar,Captain Morgan,2023-05-08,587.16,2023,5,Monday,0,305.6928571428571
Brown's Bar,Captain Morgan,2023-06-04,376.35,2023,6,Sunday,6,321.68285714285713
Brown's Bar,Captain Morgan,2023-07-01,185.13,2023,7,Saturday,5,348.13
Brown's Bar,Captain Morgan,2023-07-08,215.27,2023,7,Saturday,5,316.83428571428567
Brown's Bar,Captain Morgan,2023-07-10,159.11,2023,7,Monday,0,298.8257142857143
Brown's Bar,Captain Morgan,2023-08-05,0.0,2023,8,Saturday,5,298.8257142857143
Brown's Bar,Captain Morgan,2023-09-01,528.77,2023,9,Friday,4,293.11285714285714
Brown's Bar,Captain Morgan,2023-09-06,380.49,2023,9,Wednesday,2,263.58857142857147
Brown's Bar,Captain Morgan,2023-10-06,330.01,2023,10,Friday,4,256.9685714285714
Brown's Bar,Captain Morgan,2023-10-12,113.5,2023,10,Thursday,3,246.7357142857143
Brown's Bar,Captain Morgan,2023-11-06,0.0,2023,11,Monday,0,215.9828571428571
Brown's Bar,Captain Morgan,2023-12-06,271.42,2023,12,Wednesday,2,232.02714285714288
Brown's Bar,Captain Morgan,2023-12-11,228.66,2023,12,Monday,0,264.6928571428571
Brown's Bar,Captain Morgan,2023-12-12,316.13,2023,12,Tuesday,1,234.31571428571428
Brown's Bar,Coors,2023-01-07,428.46,2023,1,Saturday,5,428.46
Brown's Bar,Coors,2023-01-09,444.47,2023,1,Monday,0,436.46500000000003
Brown's Bar,Coors,2023-02-07,0.0,2023,2,Tuesday,1,290.9766666666667
Brown's Bar,Coors,2023-03-04,0.0,2023,3,Saturday,5,218.23250000000002
Brown's Bar,Coors,2023-05-07,555.81,2023,5,Sunday,6,285.748
Brown's Bar,Coors,2023-05-11,225.91,2023,5,Thursday,3,275.77500000000003
Brown's Bar,Coors,2023-06-01,586.75,2023,6,Thursday,3,320.2
Brown's Bar,Coors,2023-06-02,452.79,2023,6,Friday,4,323.67571428571426
Brown's Bar,Coors,2023-06-03,210.09,2023,6,Saturday,5,290.1928571428571
Brown's Bar,Coors,2023-06-08,0.0,2023,6,Thursday,3,290.1928571428571
Brown's Bar,Coors,2023-07-04,0.0,2023,7,Tuesday,1,290.1928571428571
Brown's Bar,Coors,2023-08-01,188.03,2023,8,Tuesday,1,237.65285714285713
Brown's Bar,Coors,2023-09-01,185.0,2023,9,Friday,4,231.8085714285714
Brown's Bar,Coors,2023-11-04,269.95,2023,11,Saturday,5,186.55142857142854
Brown's Bar,Coors,2023-11-07,979.89,2023,11,Tuesday,1,261.8514285714286
Brown's Bar,Coors,2023-11-10,237.04,2023,11,Friday,4,265.7014285714286
Brown's Bar,Coors,2023-11-11,598.82,2023,11,Saturday,5,351.2471428571429
Brown's Bar,Grey Goose,2023-01-01,0.0,2023,1,Sunday,6,0.0
Brown's Bar,Grey Goose,2023-01-04,481.36,2023,1,Wednesday,2,240.68
Brown's Bar,Grey Goose,2023-01-10,461.16,2023,1,Tuesday,1,314.17333333333335
